step,t,noise_active,noise_std_pos,noise_std_vel,dropout_active,dropout_mode,path_active,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,action_0,action_1,action_2,action_3,U1,rates_des_x,rates_des_y,rates_des_z,reward,done
44,0.22500000000000012,0,0.05,0.05,0,NONE,0,-0.0014785930200366378,0.000973521921890283,0.09466929758194922,-0.0045788842827420885,-0.003206071154547774,0.23905713025037278,-0.0014785930200366378,0.000973521921890283,0.09466929758194922,-0.0045788842827420885,-0.003206071154547774,0.23905713025037278,0.0012935761493026061,0.016510879853364933,-0.006804239880671938,-0.026333873111926084,-0.013410137032287758,0.016605142177496146,0.0,0.0,0.16,0.0,0.0,0.0,0.0007411241,-0.04136488,-0.06252043,0.026295606,0.24729342878938546,-0.04331720129727209,-0.06547123693721019,0.027536695007121234,-0.06310655869268951,0
45,0.23000000000000012,0,0.05,0.05,0,NONE,0,-0.001514513085327427,0.0009406218611309481,0.09691862650626787,-0.003262820206108274,-0.003316325964574118,0.2203014636854442,-0.001514513085327427,0.0009406218611309481,0.09691862650626787,-0.003262820206108274,-0.003316325964574118,0.2203014636854442,0.001422396369877184,0.015541570426034478,-0.006636005958213889,0.021545708422253024,-0.12018444422661793,0.01688005081548851,0.0,0.0,0.16,0.0,0.0,0.0,0.036706585,-0.043758318,-0.07031359,0.025668843,0.25124502589268993,-0.04582360351480839,-0.07363221602312343,0.02688034933218457,-0.06103891368288167,0
46,0.23500000000000013,0,0.05,0.05,0,NONE,0,-0.0015375439808596788,0.0009066337469530048,0.09898718664297046,-0.001989185065141413,-0.00342787592466226,0.20251294101461279,-0.0015375439808596788,0.0009066337469530048,0.09898718664297046,-0.001989185065141413,-0.00342787592466226,0.20251294101461279,0.0016755230808446146,0.013792567866927107,-0.006448358862916098,0.03178334917830381,-0.1775568477617759,0.019326237659939096,0.0,0.0,0.16,0.0,0.0,0.0,0.071095504,-0.047132537,-0.07173488,0.024967479,0.25502340543769353,-0.049357078019253646,-0.07512059531781123,0.0261458818481507,-0.059137206028036106,0
47,0.24000000000000013,0,0.05,0.05,0,NONE,0,-0.0015486222547165577,0.000871389473693706,0.1008894932428168,-0.0008248511124928233,-0.003558842620998872,0.1862390739906674,-0.0015486222547165577,0.000871389473693706,0.1008894932428168,-0.0008248511124928233,-0.003558842620998872,0.1862390739906674,0.0019213589533519486,0.01209826232459431,-0.006267569337300184,0.01815430736555045,-0.16312070769337852,0.01830626910799938,0.0,0.0,0.16,0.0,0.0,0.0,0.10254493,-0.05070109,-0.07237332,0.024291875,0.2584788172637562,-0.053094056770053875,-0.07578916598966509,0.025438392669030294,-0.05738969223066039,0
48,0.24500000000000013,0,0.05,0.05,0,NONE,0,-0.001549034156508946,0.0008346522434070189,0.10263728533764671,0.00020850627551438454,-0.003713149798814509,0.17094960674852053,-0.001549034156508946,0.0008346522434070189,0.10263728533764671,0.00020850627551438454,-0.003713149798814509,0.17094960674852053,0.0017171361947053922,0.010657340634629371,-0.00609634549871745,-0.04317385094815746,-0.1398345745627884,0.017373946311469074,0.0,0.0,0.16,0.0,0.0,0.0,0.13227119,-0.0511275,-0.07348614,0.023652403,0.26174490042599224,-0.05354059437647386,-0.0769545111999261,0.02476873817844615,-0.05578800125787424,0
49,0.2500000000000001,0,0.05,0.05,0,NONE,0,-0.0015399942850727899,0.0007963686138500272,0.10423894102677428,0.0011287845203231794,-0.0038641603452383632,0.15683132413428702,-0.0015399942850727899,0.0007963686138500272,0.10423894102677428,0.0011287845203231794,-0.0038641603452383632,0.15683132413428702,0.0008064552903485486,0.009244383423647643,-0.005933650288216628,-0.10580430899758668,-0.1488231852931031,0.01666629292100396,0.0,0.0,0.16,0.0,0.0,0.0,0.15979595,-0.04613654,-0.07355013,0.023045119,0.2647691010555371,-0.04831407186500929,-0.07702151631444323,0.024132791462163402,-0.05430961040688258,0
50,0.2550000000000001,0,0.05,0.05,0,NONE,0,-0.0015224567046959697,0.0007570023125056753,0.10571700778429068,0.001953478143637138,-0.003953367182339693,0.14502401021430752,-0.0015224567046959697,0.0007570023125056753,0.10571700778429068,0.001953478143637138,-0.003953367182339693,0.14502401021430752,-0.0008538636928365037,0.007741454530268251,-0.005746140496263014,-0.18459814717058146,-0.15062779691754144,0.019396577501634753,0.0,0.0,0.16,0.0,0.0,0.0,0.18231156,-0.034706425,-0.071856335,0.022342602,0.2672429367178933,-0.03634448192103557,-0.07524777787351136,0.023397117645589605,-0.05293780899724339,0
51,0.2600000000000001,0,0.05,0.05,0,NONE,0,-0.0014975500663839797,0.0007176545931413711,0.10708824029039836,0.0026600212663838267,-0.003914983714981941,0.13465391301725238,-0.0014975500663839797,0.0007176545931413711,0.10708824029039836,0.0026600212663838267,-0.003914983714981941,0.13465391301725238,-0.003236329850453881,0.006267770007457714,-0.005541914436990691,-0.24784917654329292,-0.14993838411190138,0.020566331254685596,0.0,0.0,0.16,0.0,0.0,0.0,0.20183164,-0.016268931,-0.06904053,0.021575745,0.2693876460364921,-0.01703678422843857,-0.07229907341990395,0.02259406819459279,-0.0516563643622676,0
52,0.2650000000000001,0,0.05,0.05,0,NONE,0,-0.0014664592856632847,0.0006801520135781334,0.10836893145766364,0.0032488483907591216,-0.0036763675598939526,0.12606316252960875,-0.0014664592856632847,0.0006801520135781334,0.10836893145766364,0.0032488483907591216,-0.0036763675598939526,0.12606316252960875,-0.00558320607153346,0.004897326774161974,-0.005318851986160706,-0.224628173200429,-0.14136821446644704,0.022150274825504523,0.0,0.0,0.16,0.0,0.0,0.0,0.21747455,0.004248784,-0.06566162,0.020736407,0.27110636361585344,0.0044493159331723585,-0.06876068204996232,0.021715115521238254,-0.05045105063742106,0
53,0.27000000000000013,0,0.05,0.05,0,NONE,0,-0.0014303646112756917,0.0006467055453712742,0.109573373103931,0.003719930892733536,-0.0032162177401352824,0.11874940315312617,-0.0014303646112756917,0.0006467055453712742,0.109573373103931,0.003719930892733536,-0.0032162177401352824,0.11874940315312617,-0.007212995955279447,0.003719081289849554,-0.005081272938664095,-0.12853211026791125,-0.11993253977876278,0.022624868094593423,0.0,0.0,0.16,0.0,0.0,0.0,0.2303789,0.021901878,-0.062392075,0.019841053,0.2725241898547927,0.022935592511311213,-0.06533682725771542,0.020777502513598466,-0.04930334756111526,0
54,0.27500000000000013,0,0.05,0.05,0,NONE,0,-0.001390343614089002,0.0006192855296920278,0.11072014749132698,0.00408706288820968,-0.002573740949720399,0.1133656734402601,-0.001390343614089002,0.0006192855296920278,0.11072014749132698,0.00408706288820968,-0.002573740949720399,0.1133656734402601,-0.007425030891804438,0.0024922485805541753,-0.004848726472282548,0.009026856828886282,-0.12211483814713889,0.02151646298237571,0.0,0.0,0.16,0.0,0.0,0.0,0.23891254,0.030888751,-0.057550624,0.018964367,0.27346179797242265,0.03234662459783245,-0.06026687314626457,0.019859438464252987,-0.04819416893956482,0
55,0.28000000000000014,0,0.05,0.05,0,NONE,0,-0.0013474589252928954,0.0005988651134064463,0.11182839031809196,0.004346533099961217,-0.0018639009569873459,0.1102029937269928,-0.0013474589252928954,0.0005988651134064463,0.11182839031809196,0.004346533099961217,-0.0018639009569873459,0.1102029937269928,-0.006120074680891766,0.001381950390621697,-0.004650566363223844,0.1666838754344766,-0.10492784579397711,0.01885143376729548,0.0,0.0,0.16,0.0,0.0,0.0,0.24230342,0.029109662,-0.052356612,0.018218553,0.27383436163653474,0.03048356638345935,-0.05482771518281856,0.019078424443926233,-0.04710785842352626,0
56,0.28500000000000014,0,0.05,0.05,0,NONE,0,-0.0013028001114731755,0.0005850421798987861,0.11291379077102215,0.004497435258059894,-0.0012341205250287896,0.1081425866012678,-0.0013028001114731755,0.0005850421798987861,0.11291379077102215,0.004497435258059894,-0.0012341205250287896,0.1081425866012678,-0.0037134648635913604,0.0006128316696940919,-0.004421232598936508,0.2634260789558656,-0.06493830280935688,0.023233711707174427,0.0,0.0,0.16,0.0,0.0,0.0,0.24315262,0.018005263,-0.04851636,0.017353117,0.27392766380450423,0.018855068016481374,-0.05080621375949473,0.018172142468274227,-0.046030177446553786,0
57,0.29000000000000015,0,0.05,0.05,0,NONE,0,-0.001257280462251809,0.0005760710845832825,0.11399059929980786,0.004564767640212235,-0.0008060695513167663,0.10755753788503183,-0.001257280462251809,0.0005760710845832825,0.11399059929980786,0.004564767640212235,-0.0008060695513167663,0.10755753788503183,-0.0008751491912186112,0.0006059911571248198,-0.004180265697648618,0.2753247239450505,0.014347108966803183,0.023309766422190927,0.0,0.0,0.16,0.0,0.0,0.0,0.24051243,0.001260716,-0.049542315,0.016442671,0.27363758131314353,0.0013202186853912806,-0.051880590357158,0.01721872552736679,-0.044941350391553496,0
58,0.29500000000000015,0,0.05,0.05,0,NONE,0,-0.0012112874225508375,0.0005693639499761416,0.11507858079054226,0.0046118708605423905,-0.0006485365272056943,0.10917571792452216,-0.0012112874225508375,0.0005693639499761416,0.11507858079054226,0.0046118708605423905,-0.0006485365272056943,0.10917571792452216,0.0017240120170996373,0.0008516623269138212,-0.003997706166899721,0.24364014611771503,0.03420310661617673,0.017275936182808684,0.0,0.0,0.16,0.0,0.0,0.0,0.23256692,-0.01681265,-0.052280657,0.01575489,0.2727645936048213,-0.017606166980620692,-0.05474817692982061,0.01649848166978845,-0.04382855785558189,0
59,0.30000000000000016,0,0.05,0.05,0,NONE,0,-0.0011646935705031754,0.0005622009101798695,0.11619052367268823,0.004678048616100627,-0.0007594323264258823,0.1119415386738485,-0.0011646935705031754,0.0005622009101798695,0.11619052367268823,0.004678048616100627,-0.0007594323264258823,0.1119415386738485,0.003027896419589737,0.0009679487894955629,-0.0038389340158629464,0.08617806332941348,-0.006668349503199215,0.013922883164559408,0.0,0.0,0.16,0.0,0.0,0.0,0.22177817,-0.028134568,-0.054271102,0.01515759,0.27157921152359915,-0.029462451142027488,-0.0568325667211082,0.01587299040068101,-0.04267964267599853,0
60,0.30500000000000016,0,0.05,0.05,0,NONE,0,-0.0011172460128577506,0.0005525274730324558,0.11733855746897891,0.004766371472279865,-0.0010438993237697162,0.1157530671524046,-0.0011172460128577506,0.0005525274730324558,0.11733855746897891,0.004766371472279865,-0.0010438993237697162,0.1157530671524046,0.0027984361053645314,0.0006634515566354222,-0.00373686663046676,-0.061010425320796834,-0.042618667163473144,0.009395824303868865,0.0,0.0,0.16,0.0,0.0,0.0,0.20833863,-0.029783346,-0.053317957,0.0147766415,0.2701025820022952,-0.031189045780580914,-0.055834434270785466,0.015474063025672431,-0.04148476037461535,0
61,0.31000000000000016,0,0.05,0.05,0,NONE,0,-0.0010690525334129278,0.0005397918264006303,0.11853252610294807,0.00483347929393139,-0.0013453077967876144,0.12077806087213745,-0.0010690525334129278,0.0005397918264006303,0.11853252610294807,0.00483347929393139,-0.0013453077967876144,0.12077806087213745,0.0017880982804849123,-1.526367754683165e-05,-0.0036709257240672304,-0.10759265261115301,-0.07949982025757346,0.005568105467256787,0.0,0.0,0.16,0.0,0.0,0.0,0.19180754,-0.02568041,-0.049260814,0.01453353,0.26828627861021187,-0.026892462005766334,-0.05158580258357226,0.01521947671438448,-0.040230503152862265,0
62,0.31500000000000017,0,0.05,0.05,0,NONE,0,-0.0010206126349128859,0.0005246880968071511,0.11978586412942724,0.004840650215058079,-0.001556212737478114,0.12696013211282328,-0.0010206126349128859,0.0005246880968071511,0.11978586412942724,0.004840650215058079,-0.001556212737478114,0.12696013211282328,0.0006739686441925399,-0.001404636723331952,-0.003652593072353427,-0.10590185873055318,-0.1615289940879669,0.0013640221321670237,0.0,0.0,0.16,0.0,0.0,0.0,0.17226328,-0.019738693,-0.039066136,0.014472224,0.26613891046365873,-0.02067031034354755,-0.040909961193282,0.01515527759021015,-0.038911895075845956,0
63,0.3200000000000002,0,0.05,0.05,0,NONE,0,-0.0009729697057648247,0.0005083524053797776,0.12110358931230222,0.004724761467159962,-0.0016501373674399971,0.13345391951165508,-0.0009729697057648247,0.0005083524053797776,0.12110358931230222,0.004724761467159962,-0.0016501373674399971,0.13345391951165508,-0.0001134155325215408,-0.003120382073407654,-0.0036742935492115603,-0.06003155029368554,-0.17333137149569483,-0.0040746222023567424,0.0,0.0,0.16,0.0,0.0,0.0,0.1516987,-0.014934631,-0.024922486,0.0145638855,0.2638794396504874,-0.01563950948452493,-0.02609876591019047,0.015251265231515711,-0.0375284248455017,0
64,0.3250000000000002,0,0.05,0.05,0,NONE,0,-0.0009277905798958552,0.000491819177669588,0.1224862657385335,0.004434120298263631,-0.0016491028758227023,0.1398180790108126,-0.0009277905798958552,0.000491819177669588,0.1224862657385335,0.004434120298263631,-0.0016491028758227023,0.1398180790108126,-0.0002859564232621833,-0.004767850259524346,-0.0038051575326838575,-0.006778142176492165,-0.15830774579688725,-0.016201608099288552,0.0,0.0,0.16,0.0,0.0,0.0,0.13116246,-0.013721492,-0.009231696,0.015072833,0.2616230829492607,-0.01436911318051846,-0.009667409388129544,0.01578423405923661,-0.036081448345794534,0
65,0.3300000000000002,0,0.05,0.05,0,NONE,0,-0.0008868394125543226,0.00047557592157898055,0.12393258373401769,0.003968477141675895,-0.001615429808985398,0.1462273439600659,-0.0008868394125543226,0.00047557592157898055,0.12393258373401769,0.003968477141675895,-0.001615429808985398,0.1462273439600659,-6.250256565655938e-06,-0.0056635542122494545,-0.004028741552577819,0.04072498129577312,-0.06395026272797781,-0.024636248533443903,0.0,0.0,0.16,0.0,0.0,0.0,0.1102431,-0.01558654,0.002794114,0.015936479,0.2593246296480427,-0.016322186979551137,0.0029259893107486546,0.016688641992693903,-0.034575986476974664,0
66,0.3350000000000002,0,0.05,0.05,0,NONE,0,-0.0008514537072065926,0.0004595783447467366,0.12543755068871207,0.0033904767673251885,-0.0015980314600754885,0.15180437398352742,-0.0008514537072065926,0.0004595783447467366,0.12543755068871207,0.0033904767673251885,-0.0015980314600754885,0.15180437398352742,0.001015710204311962,-0.005425991278381342,-0.00433277353659209,0.11694858816751151,0.051400760356041554,-0.03245771783265208,0.0,0.0,0.16,0.0,0.0,0.0,0.09105104,-0.023320675,0.007510525,0.017108139,0.25721595974616784,-0.024421352835507282,0.007865003663582499,0.017915601862592466,-0.03301830956530148,0
67,0.3400000000000002,0,0.05,0.05,0,NONE,0,-0.0008219367810305175,0.00044316294802379953,0.12699489389275548,0.0028102452995302624,-0.0016660468774308203,0.1569845914112642,-0.0008219367810305175,0.00044316294802379953,0.12699489389275548,0.0028102452995302624,-0.0016660468774308203,0.1569845914112642,0.0025484602112150726,-0.0045926378953261475,-0.004671835533172293,0.1628383203182646,0.08221800556586462,-0.034740082623491514,0.0,0.0,0.16,0.0,0.0,0.0,0.07257427,-0.03596845,0.0077330223,0.018414414,0.25518588083686655,-0.03766607201601649,0.008098001802790395,0.019283529437746208,-0.03141336670320686,0
68,0.3450000000000002,0,0.05,0.05,0,NONE,0,-0.000797630961759409,0.00042501035385975966,0.12859963402647978,0.0023114599861300492,-0.0018787329847271563,0.16155993710396457,-0.000797630961759409,0.00042501035385975966,0.12859963402647978,0.0023114599861300492,-0.0018787329847271563,0.16155993710396457,0.003992567805425641,-0.0037668199734605186,-0.005016313721576314,0.13126277753677257,0.09162714802411125,-0.03389513045385245,0.0,0.0,0.16,0.0,0.0,0.0,0.055328667,-0.04964803,0.007084522,0.0197422,0.2532910713617051,-0.05199129799013318,0.007418893778330029,0.020673982975666232,-0.029770193027572077,0
69,0.3500000000000002,0,0.05,0.05,0,NONE,0,-0.0007776695033240167,0.0004035673271516108,0.13024269889093187,0.0018987944113904268,-0.0022439295828748035,0.16522797097680167,-0.0007776695033240167,0.0004035673271516108,0.13024269889093187,0.0018987944113904268,-0.0022439295828748035,0.16522797097680167,0.0053009489977752,-0.0024754238424862045,-0.0053380564262768375,0.13789512524277595,0.14343381551210457,-0.032395209985269506,0.0,0.0,0.16,0.0,0.0,0.0,0.040071923,-0.064100765,0.0018861925,0.02098391,0.251614782551211,-0.06712615993144107,0.0019752160967079677,0.021974298935534018,-0.028097576335989714,0
70,0.3550000000000002,0,0.05,0.05,0,NONE,0,-0.0007609622873301549,0.00037753163683300036,0.13191526387706493,0.0016070180502110786,-0.0027344010565368,0.16781784908046854,-0.0007609622873301549,0.00037753163683300036,0.13191526387706493,0.0016070180502110786,-0.0027344010565368,0.16781784908046854,0.0067710497384914255,-0.00018878538982917045,-0.005608720500498009,0.15790790969335147,0.2521556068391116,-0.02710834393695156,0.0,0.0,0.16,0.0,0.0,0.0,0.027247272,-0.081287436,-0.012325711,0.02203116,0.2502057123414037,-0.08512400148084295,-0.012907453705629013,0.023070977033669948,-0.02640723253176952,0
71,0.3600000000000002,0,0.05,0.05,0,NONE,0,-0.0007457188356654877,0.0003455862825630918,0.13360555754871614,0.0015177895564015976,-0.003359417549982357,0.16918884721368066,-0.0007457188356654877,0.0003455862825630918,0.13360555754871614,0.0015177895564015976,-0.003359417549982357,0.16918884721368066,0.008414110199616551,0.0029307774497094752,-0.00583529055549745,0.16312319126512034,0.322322226853903,-0.024611716103830592,0.0,0.0,0.16,0.0,0.0,0.0,0.017238442,-0.101404876,-0.035282865,0.022910524,0.24910602206990914,-0.10619093748181643,-0.03694813004555239,0.023991845480056458,-0.02471112855022084,0
72,0.3650000000000002,0,0.05,0.05,0,NONE,0,-0.0007292364373587137,0.00030623859344369275,0.13530152873101103,0.0017177553507570697,-0.004138899873760427,0.16960385807966527,-0.0007292364373587137,0.00030623859344369275,0.13530152873101103,0.0017177553507570697,-0.004138899873760427,0.16960385807966527,0.009539634600260994,0.005920332801339861,-0.006034513031911349,0.08796912578582289,0.2898170800634568,-0.02279386382882482,0.0,0.0,0.16,0.0,0.0,0.0,0.00946876,-0.11941057,-0.060661785,0.023685904,0.24825235167867268,-0.1250464544659533,-0.06352487450591596,0.024803821668291832,-0.023022391254352178,0
73,0.3700000000000002,0,0.05,0.05,0,NONE,0,-0.0007085372767434597,0.0002581867210821454,0.13698995918748474,0.002209393474373971,-0.005032283463554236,0.16836717029426954,-0.0007085372767434597,0.0002581867210821454,0.13698995918748474,0.002209393474373971,-0.005032283463554236,0.16836717029426954,0.009761915380601694,0.008025338973136897,-0.0062254643926957206,-0.0069001851970341135,0.18153919550060837,-0.0209820324818464,0.0,0.0,0.16,0.0,0.0,0.0,0.0056504835,-0.1318862,-0.082742155,0.024430148,0.24783282992056074,-0.1381109121636837,-0.08664738030144947,0.025583190772411057,-0.021353987641678902,0
74,0.3750000000000002,0,0.05,0.05,0,NONE,0,-0.0006811978263220895,0.00020089031468276312,0.13865782219512277,0.0029236489055680624,-0.005962086127024938,0.16631926623295626,-0.0006811978263220895,0.00020089031468276312,0.13865782219512277,0.0029236489055680624,-0.005962086127024938,0.16631926623295626,0.008293845281786859,0.00870086733697836,-0.0064348496417214055,-0.19691332644308654,0.023550753858374702,-0.021431253449732107,0.0,0.0,0.16,0.0,0.0,0.0,0.003835024,-0.1319117,-0.09656088,0.025245303,0.24763336175783063,-0.1381376058046242,-0.10111831950588125,0.026436818892618102,-0.01971750614535849,0
