step,t,noise_active,noise_std_pos,noise_std_vel,dropout_active,dropout_mode,path_active,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,action_0,action_1,action_2,action_3,U1,rates_des_x,rates_des_y,rates_des_z,reward,done
44,0.22500000000000012,0,0.05,0.05,0,NONE,0,0.0001670186043340095,0.0003664268260144254,0.09400267328358793,-0.0012925521591460377,-0.0012822642945657342,0.21846254008965676,0.0001670186043340095,0.0003664268260144254,0.09400267328358793,-0.0012925521591460377,-0.0012822642945657342,0.21846254008965676,-0.0005372203306481165,0.0001243891314210907,-0.0051374524597995125,-0.01325174283429326,0.08224601425160485,0.010961632922344165,0.0,0.0,0.16,0.0,0.0,0.0,0.052271795,-0.008649795,0.012970873,0.020008275,0.2529552065755898,-0.00905804436461184,0.013583067042174997,0.020952616836311087,-0.06394322667462701,0
45,0.23000000000000012,0,0.05,0.05,0,NONE,0,0.00015402273703611977,0.0003539214484878921,0.09605793472590375,-0.0012963950853351835,-0.0012390453013815012,0.20131035425402366,0.00015402273703611977,0.0003539214484878921,0.09605793472590375,-0.0012963950853351835,-0.0012390453013815012,0.20131035425402366,-0.00022916204516988282,0.0007916571093281012,-0.005019962589216006,0.039133947442881456,0.06341207431623637,0.012487976098258403,0.0,0.0,0.16,0.0,0.0,0.0,0.085225664,-0.01058186,0.008007863,0.019571481,0.25657591395891705,-0.011081298442870863,0.008385813933731246,0.0204952072604501,-0.06205309823425088,0
46,0.23500000000000013,0,0.05,0.05,0,NONE,0,0.00014143340179081058,0.00034176736601712116,0.09794800054824626,-0.001242055005772902,-0.0012101642239516984,0.18505975883841988,0.00014143340179081058,0.00034176736601712116,0.09794800054824626,-0.001242055005772902,-0.0012101642239516984,0.18505975883841988,0.0003297994469072234,0.0015575360654101484,-0.004906424452353058,0.06343461008956654,0.08263303426789641,0.010114679627832565,0.0,0.0,0.16,0.0,0.0,0.0,0.116696484,-0.014595159,0.0016043918,0.01914951,0.26003367595505245,-0.015284014642919687,0.0016801152582215807,0.02005332077412919,-0.06031260926448123,0
47,0.24000000000000013,0,0.05,0.05,0,NONE,0,0.00012983070281195931,0.00032960617519426115,0.09968842754968299,-0.001127049965440166,-0.0012225730816570037,0.17055744390864458,0.00012983070281195931,0.00032960617519426115,0.09968842754968299,-0.001127049965440166,-0.0012225730816570037,0.17055744390864458,0.0008326002552609679,0.0025078428704234687,-0.004809879843320208,0.04342406864904491,0.10168418672590417,0.009982805032922768,0.0,0.0,0.16,0.0,0.0,0.0,0.14460403,-0.018661214,-0.006930688,0.01879222,0.2630999337777654,-0.019541978327957198,-0.00725779948504838,0.019679167037606093,-0.05869930146776702,0
48,0.24500000000000013,0,0.05,0.05,0,NONE,0,0.00011996691306047553,0.00031695086736659167,0.10130167325439013,-0.0009317827160496944,-0.0012831385967477095,0.15845694278334596,0.00011996691306047553,0.00031695086736659167,0.10130167325439013,-0.0009317827160496944,-0.0012831385967477095,0.15845694278334596,0.0009392761896289546,0.0032783050233075425,-0.004724470603547039,-0.0006687047740652693,0.06794938039752897,0.008263872712671469,0.0,0.0,0.16,0.0,0.0,0.0,0.1672996,-0.020263575,-0.015048067,0.01847726,0.26559354159989224,-0.021219966355185464,-0.01575829867355385,0.019349341255022284,-0.057189411757439905,0
49,0.2500000000000001,0,0.05,0.05,0,NONE,0,0.00011267217628135415,0.0003035089998770268,0.10281150103846318,-0.0006568233687027341,-0.0013645755618629405,0.14857614780427408,0.00011267217628135415,0.0003035089998770268,0.10281150103846318,-0.0006568233687027341,-0.0013645755618629405,0.14857614780427408,0.0008901181805026924,0.0034157747114349686,-0.004632467959586455,-0.008107668058643266,-0.009425741195078148,0.0090046328126661,0.0,0.0,0.16,0.0,0.0,0.0,0.18511991,-0.020920495,-0.019280192,0.018136894,0.2675514946824933,-0.021907891067943833,-0.020190169081715132,0.018992911849078913,-0.0557703771647514,0
50,0.2550000000000001,0,0.05,0.05,0,NONE,0,0.00010841170756355007,0.00028926184421227454,0.1042304747870265,-0.00034933745761445004,-0.0014442832821389717,0.13982343760332802,0.00010841170756355007,0.00028926184421227454,0.1042304747870265,-0.00034933745761445004,-0.0014442832821389717,0.13982343760332802,0.0007356128597001778,0.0028275724316470185,-0.004568451069092734,-0.011511483921737833,-0.0705862856795922,0.005163459994672623,0.0,0.0,0.16,0.0,0.0,0.0,0.20061482,-0.020756193,-0.018367022,0.017903274,0.2692539514417533,-0.02173583454742361,-0.019233901513849613,0.01874826541477676,-0.05442142566872541,0
51,0.2600000000000001,0,0.05,0.05,0,NONE,0,0.00010701864790681636,0.00027430237663677833,0.10557936727418119,-7.398503033416743e-05,-0.0015124370490955837,0.13348964904615213,0.00010701864790681636,0.00027430237663677833,0.10557936727418119,-7.398503033416743e-05,-0.0015124370490955837,0.13348964904615213,0.0008152756483758387,0.0016881755807351107,-0.004529357401186023,0.014136442391701157,-0.12643544029005147,0.0042603545882410505,0.0,0.0,0.16,0.0,0.0,0.0,0.21062362,-0.022253277,-0.0128818,0.01776476,0.27035363879330876,-0.02330357751332234,-0.013489788880802385,0.018603214136652883,-0.05312389251871561,0
52,0.2650000000000001,0,0.05,0.05,0,NONE,0,0.00010774763272759769,0.00025866045500203265,0.10687684288821753,0.00011229654417182477,-0.001582594450377983,0.1286427436539078,0.00010774763272759769,0.00025866045500203265,0.10687684288821753,0.00011229654417182477,-0.001582594450377983,0.1286427436539078,0.000859770914747064,0.00048411479209567346,-0.004509560823826,0.0027349437802531113,-0.11463737194894234,0.0013663345317223392,0.0,0.0,0.16,0.0,0.0,0.0,0.21729042,-0.02351496,-0.0058713625,0.017699908,0.27108613310065177,-0.0246248093124841,-0.006148476567165447,0.018535301729272355,-0.051860281485417874,0
53,0.27000000000000013,0,0.05,0.05,0,NONE,0,0.00010948279836224565,0.00024225248491854223,0.10814039631923546,0.00018490241656703426,-0.0016604313091933963,0.12568310837101038,0.00010948279836224565,0.00024225248491854223,0.10814039631923546,0.00018490241656703426,-0.0016604313091933963,0.12568310837101038,0.0008859389499399955,-0.0007755949651607852,-0.004493703823822026,-0.006452822680923171,-0.1376388958878965,0.002773049108432054,0.0,0.0,0.16,0.0,0.0,0.0,0.21958932,-0.024737874,0.0028907927,0.017650068,0.2713387175236545,-0.02590544073200781,0.0030272309996408,0.018483107988816014,-0.05062018821778375,0
54,0.27500000000000013,0,0.05,0.05,0,NONE,0,0.00011109966447380572,0.0002250255316605421,0.10938043028987829,0.00014294771621151413,-0.0017429237271733816,0.12350502063785013,0.00011109966447380572,0.0002250255316605421,0.10938043028987829,0.00014294771621151413,-0.0017429237271733816,0.12350502063785013,0.0007302888596896134,-0.002431034552719489,-0.004411540967248887,-0.018453632465924158,-0.17728005283897807,0.010116778321954543,0.0,0.0,0.16,0.0,0.0,0.0,0.2201121,-0.024637396,0.016024241,0.01734676,0.27139615608398654,-0.02580021947200095,0.016780546830617638,0.01816548541494158,-0.049390912680765155,0
55,0.28000000000000014,0,0.05,0.05,0,NONE,0,0.00011118520411344225,0.00020705447858376566,0.11060964289459325,-5.0746630510147014e-05,-0.0018136548017751472,0.12281421058656113,0.00011118520411344225,0.00020705447858376566,0.11060964289459325,-5.0746630510147014e-05,-0.0018136548017751472,0.12281421058656113,0.0006175582342354597,-0.0040500444662125955,-0.004245613993599255,-0.016051069206900425,-0.14881204965252434,0.019468486319424817,0.0,0.0,0.16,0.0,0.0,0.0,0.21712494,-0.024739755,0.030672958,0.016723102,0.2710679512651311,-0.025907410483916007,0.03212064717920726,0.017512391555327047,-0.0481684277230421,0
56,0.28500000000000014,0,0.05,0.05,0,NONE,0,0.00010808883274610536,0.00018847037441532962,0.11183205869506062,-0.0004082683187170184,-0.0018720264697823104,0.12214202614012522,0.00010808883274610536,0.00018847037441532962,0.11183205869506062,-0.0004082683187170184,-0.0018720264697823104,0.12214202614012522,0.000167090649046822,-0.005127118476374433,-0.003988693145254068,-0.046559951036197755,-0.09520848905007862,0.027411045682987717,0.0,0.0,0.16,0.0,0.0,0.0,0.21411054,-0.022126574,0.04312562,0.01575126,0.2707367526438389,-0.023170894633893192,0.04516104207845184,0.016494679894809437,-0.046942510446575575,0
57,0.29000000000000015,0,0.05,0.05,0,NONE,0,0.00010046053350374824,0.0001695578310252546,0.11305789969967198,-0.0008895999034276912,-0.0018938412061577487,0.1229061538895228,0.00010046053350374824,0.0001695578310252546,0.11305789969967198,-0.0008895999034276912,-0.0018938412061577487,0.1229061538895228,-0.00013151626418849907,-0.005783378080111335,-0.0037071027205884018,-0.01189498448916611,-0.050149463464883554,0.027220500580782972,0.0,0.0,0.16,0.0,0.0,0.0,0.20764884,-0.020250475,0.053847156,0.014684513,0.2700267936196276,-0.021206248780430707,0.05638861024941012,0.015377585952948244,-0.04570003299563757,0
58,0.29500000000000015,0,0.05,0.05,0,NONE,0,8.7383106087462e-05,0.00015073570001524194,0.11430029556317,-0.0014515953937584134,-0.0018773238926449373,0.12475531557767461,8.7383106087462e-05,0.00015073570001524194,0.11430029556317,-0.0014515953937584134,-0.0018773238926449373,0.12475531557767461,-0.00023300172277763358,-0.005589753180588222,-0.0034751245110453224,-0.010528491998604726,0.03713208530724615,0.020935268372523342,0.0,0.0,0.16,0.0,0.0,0.0,0.19852248,-0.019432396,0.059056185,0.0138067175,0.2690240610630136,-0.02034955637764859,0.0618434919829008,0.01445836092605354,-0.044441767727095,0
59,0.30000000000000016,0,0.05,0.05,0,NONE,0,6.863839247668811e-05,0.00013215659793841644,0.11555847819905034,-0.002013102620461238,-0.0018505461804247697,0.1263240828589381,6.863839247668811e-05,0.00013215659793841644,0.11555847819905034,-0.002013102620461238,-0.0018505461804247697,0.1263240828589381,-0.0003492015130024487,-0.004943251647220589,-0.0033150761640000008,-0.011630231884784879,0.07211846066767832,0.015884372852230235,0.0,0.0,0.16,0.0,0.0,0.0,0.18998775,-0.018378539,0.06083505,0.013203292,0.2680863340700136,-0.019245961913510384,0.06370631414972353,0.013826455228282252,-0.04316076341912702,0
60,0.30500000000000016,0,0.05,0.05,0,NONE,0,4.4646591676385e-05,0.00011392897170323408,0.11683940646258766,-0.0025222273266894937,-0.0018125240798165007,0.12877863049995392,4.4646591676385e-05,0.00011392897170323408,0.11683940646258766,-0.0025222273266894937,-0.0018125240798165007,0.12877863049995392,-0.0004804534516930269,-0.004186095581683913,-0.003132213963984166,-0.006804544006704541,0.07781246875676102,0.019332758644973,0.0,0.0,0.16,0.0,0.0,0.0,0.17923719,-0.017070705,0.06119041,0.012512288,0.26690514879526284,-0.017876401189585958,0.06407845065157172,0.013102836963128873,-0.04184912360618656,0
61,0.31000000000000016,0,0.05,0.05,0,NONE,0,1.6100180240670403e-05,9.61923212460601e-05,0.11815098646616783,-0.002958818857656802,-0.0017601570298497336,0.13195455682801885,1.6100180240670403e-05,9.61923212460601e-05,0.11815098646616783,-0.002958818857656802,-0.0017601570298497336,0.13195455682801885,-3.733215677671654e-05,-0.0029785947696653377,-0.0028839614756924195,0.05060114076637062,0.14314175349571145,0.027135113072671014,0.0,0.0,0.16,0.0,0.0,0.0,0.1666296,-0.01997505,0.057285745,0.011570918,0.26551992650834655,-0.020917822376308737,0.05998949246222341,0.01211703691365112,-0.04050381074453051,0
62,0.31500000000000017,0,0.05,0.05,0,NONE,0,-1.6061649725461984e-05,7.878528752025354e-05,0.11949626548778625,-0.0032902186695735027,-0.0017385164630282295,0.13550510472577829,-1.6061649725461984e-05,7.878528752025354e-05,0.11949626548778625,-0.0032902186695735027,-0.0017385164630282295,0.13550510472577829,0.0003401153277892809,-0.0010882984659680351,-0.0025381027774632903,0.023528897781812337,0.1960387728546928,0.036533391827280506,0.0,0.0,0.16,0.0,0.0,0.0,0.15297826,-0.0227267,0.046952963,0.010255895,0.26402002704416977,-0.023799343432115126,0.049169026607842725,0.01073994737767826,-0.03911780406260681,0
63,0.3200000000000002,0,0.05,0.05,0,NONE,0,-5.024139888441917e-05,6.123354522090819e-05,0.12088227255160325,-0.003443822961730152,-0.0017627649151219268,0.13960311125491043,-5.024139888441917e-05,6.123354522090819e-05,0.12088227255160325,-0.003443822961730152,-0.0017627649151219268,0.13960311125491043,0.00012613990422924036,0.0011269648363437818,-0.002140229460665694,-0.03510193948663264,0.23457579971012618,0.04017650338580869,0.0,0.0,0.16,0.0,0.0,0.0,0.137842,-0.02148691,0.032063805,0.00874124,0.2623569761850234,-0.02250104056648263,0.03357713910363969,0.00915380468413954,-0.03769469589519335,0
64,0.3250000000000002,0,0.05,0.05,0,NONE,0,-8.435907822466219e-05,4.3450520352764606e-05,0.1223054199672958,-0.0033811791076998393,-0.0017805726232717205,0.1433030998607874,-8.435907822466219e-05,4.3450520352764606e-05,0.1223054199672958,-0.0033811791076998393,-0.0017805726232717205,0.1433030998607874,-0.0003759488760052526,0.0034521877589767207,-0.0017084274780214794,-0.04518262197177199,0.22415364214325126,0.042997995445405536,0.0,0.0,0.16,0.0,0.0,0.0,0.12348801,-0.017962737,0.013797938,0.0070959562,0.26077987469669484,-0.01881053454515076,0.0144491663829359,0.007430867822257735,-0.03623202682884886,0
65,0.3300000000000002,0,0.05,0.05,0,NONE,0,-0.00011604880387489249,2.5843645364091902e-05,0.12376816466064954,-0.0030791517733866937,-0.001750256833526155,0.14729946221132673,-0.00011604880387489249,2.5843645364091902e-05,0.12376816466064954,-0.0030791517733866937,-0.001750256833526155,0.14729946221132673,-0.0010078296442810786,0.00557182633068321,-0.0012877536098443154,-0.06692268676376552,0.20518423838244396,0.04270115573559314,0.0,0.0,0.16,0.0,0.0,0.0,0.10825132,-0.012877875,-0.005720204,0.0054921745,0.2591057891424215,-0.01348567886105634,-0.00599018371119443,0.0057513917335736894,-0.03472515379835801,0
66,0.3350000000000002,0,0.05,0.05,0,NONE,0,-0.00014303679737966078,8.968024101095832e-06,0.12527513837694512,-0.0025549335651274354,-0.0016610491572456388,0.15176264941163053,-0.00014303679737966078,8.968024101095832e-06,0.12527513837694512,-0.0025549335651274354,-0.0016610491572456388,0.15176264941163053,-0.0013200462904195299,0.006894370798990306,-0.0008504391097083063,-0.009362124697927424,0.11344703831638411,0.04472646553675094,0.0,0.0,0.16,0.0,0.0,0.0,0.09170629,-0.00954051,-0.021783043,0.0038237865,0.25728795387400333,-0.009990799433008613,-0.022811148697241997,0.0040042598308039235,-0.03318581181613654,0
67,0.3400000000000002,0,0.05,0.05,0,NONE,0,-0.00016362064628920456,-6.6443142609080995e-06,0.12681458863606224,-0.001884600298379406,-0.001527418898070743,0.15450344038063088,-0.00016362064628920456,-6.6443142609080995e-06,0.12681458863606224,-0.001884600298379406,-0.001527418898070743,0.15450344038063088,-0.0009196760188479265,0.007785579934472374,-0.0004300638412255006,0.043519621128947604,0.07403603191791248,0.04075425979953373,0.0,0.0,0.16,0.0,0.0,0.0,0.07911724,-0.011125995,-0.036307383,0.002219098,0.25590476920995275,-0.011651114244630926,-0.038021001048025915,0.0023238339164757646,-0.03162706195117067,0
68,0.3450000000000002,0,0.05,0.05,0,NONE,0,-0.0001767997041189399,-2.10981966855432e-05,0.1283734356813025,-0.0011229417751763763,-0.0014216721844012585,0.15635128640231283,-0.0001767997041189399,-2.10981966855432e-05,0.1283734356813025,-0.0011229417751763763,-0.0014216721844012585,0.15635128640231283,-7.100279932453493e-05,0.00790321377608508,-5.661147163571941e-05,0.09296323522170977,0.0009986447474991341,0.03682865318987175,0.0,0.0,0.16,0.0,0.0,0.0,0.06856172,-0.016465213,-0.046043042,0.0007927501,0.25474501266017,-0.017242330499074428,-0.048216162763272244,0.0008301659667957292,-0.030051888546190668,0
69,0.3500000000000002,0,0.05,0.05,0,NONE,0,-0.00018212160328802955,-3.5004989036035754e-05,0.1299486801203541,-0.0003369841662872289,-0.0013881095342308575,0.15770719506261532,-0.00018212160328802955,-3.5004989036035754e-05,0.1299486801203541,-0.0003369841662872289,-0.0013881095342308575,0.15770719506261532,0.0008446296572644834,0.00773998200921605,0.000299901482871051,0.09082339504804433,-0.015384761939722562,0.035476724371972905,0.0,0.0,0.16,0.0,0.0,0.0,0.059096508,-0.023166696,-0.053971644,-0.000569745,0.25370505159031675,-0.024260106251303953,-0.05651897403355937,-0.0005966356049385301,-0.02847464424334094,0
70,0.3550000000000002,0,0.05,0.05,0,NONE,0,-0.00017976780191856543,-4.9257404964881744e-05,0.13152596225168522,0.00042479837718517333,-0.0014450271203588325,0.15773845005264162,-0.00017976780191856543,-4.9257404964881744e-05,0.13152596225168522,0.00042479837718517333,-0.0014450271203588325,0.15773845005264162,0.0016564033267310275,0.007370266053372922,0.0006668653163282245,0.0785807504050709,-0.05006512113798548,0.03675229626252698,0.0,0.0,0.16,0.0,0.0,0.0,0.052764934,-0.030144572,-0.06009139,-0.0019730357,0.2530093886991122,-0.03156732193495454,-0.06292755964199617,-0.0020661581020580445,-0.02690125426543814,0
71,0.3600000000000002,0,0.05,0.05,0,NONE,0,-0.00017002613478283692,-6.469633554757148e-05,0.13309935727608374,0.0011531844526023575,-0.0015832281915924863,0.15721780138265,-0.00017002613478283692,-6.469633554757148e-05,0.13309935727608374,0.0011531844526023575,-0.0015832281915924863,0.15721780138265,0.0020409535160636023,0.0065996129080665746,0.0010255259467547805,0.024769263236900246,-0.08560148310667187,0.03545809291532293,0.0,0.0,0.16,0.0,0.0,0.0,0.047750313,-0.034824565,-0.06280441,-0.0033454667,0.25245842232388177,-0.036468199603461336,-0.0657686206650046,-0.0035033644386311554,-0.02533971884344749,0
72,0.3650000000000002,0,0.05,0.05,0,NONE,0,-0.00015353316389662833,-8.191268683625699e-05,0.13466087511014205,0.001807481738299736,-0.0017696871244543954,0.15576814470318884,-0.00015353316389662833,-8.191268683625699e-05,0.13466087511014205,0.001807481738299736,-0.0017696871244543954,0.15576814470318884,0.0018610579805977956,0.005492962066274778,0.0013535936578518803,-0.035430452494056616,-0.11493933351557734,0.03213679030646124,0.0,0.0,0.16,0.0,0.0,0.0,0.044984236,-0.035772253,-0.062125377,-0.0046018246,0.2521545080185382,-0.037460617376668816,-0.06505754460182354,-0.004819019267164185,-0.023799417452104066,0
73,0.3700000000000002,0,0.05,0.05,0,NONE,0,-0.00013127645716456848,-0.00010099240266058747,0.13620115531567753,0.002355948134076324,-0.001951270250188675,0.1534722002248811,-0.00013127645716456848,-0.00010099240266058747,0.13620115531567753,0.002355948134076324,-0.001951270250188675,0.1534722002248811,0.0014907288347475482,0.004292937719872175,0.0016355538996599551,-0.04216439988192026,-0.11879483333112217,0.026850704460735463,0.0,0.0,0.16,0.0,0.0,0.0,0.044308446,-0.035221264,-0.059530724,-0.005682738,0.2520802577813076,-0.03688362141721895,-0.062340427841790315,-0.005950949119145634,-0.022280345773843323,0
